



PKey	OrderDate	Customer Key	Sales Territory Region	Sales Order Number	Sales Order Line Number	Order Quantity	Unit Price	Freight
312	2020-01-23	29208	Northwest	SO45215	1	1	3578.27	89.4568
313	2020-01-23	29261	Southwest	SO45216	1	1	3578.27	89.4568
314	2020-01-24	29144	Northwest	SO45217	1	1	3578.27	89.4568
345	2020-01-24	25982	Northwest	SO45218	1	1	3399.99	84.9998
312	2020-01-24	29207	Northwest	SO45220	1	1	3578.27	89.4568
330	2020-01-24	14728	Northwest	SO45222	1	1	699.0982	17.4775
338	2020-01-25	14653	Southwest	SO45225	1	1	699.0982	17.4775
342	2020-01-25	14662	Southwest	SO45226	1	1	699.0982	17.4775
322	2020-01-25	14726	Northwest	SO45227	1	1	699.0982	17.4775
313	2020-01-26	29242	Northwest	SO45230	1	1	3578.27	89.4568
314	2020-01-27	29147	Northwest	SO45235	1	1	3578.27	89.4568
310	2020-01-28	29155	Northwest	SO45240	1	1	3578.27	89.4568
311	2020-01-28	29203	Southwest	SO45241	1	1	3578.27	89.4568
311	2020-01-28	29223	Northwest	SO45242	1	1	3578.27	89.4568
314	2020-01-30	29237	Southwest	SO45253	1	1	3578.27	89.4568
314	2020-01-30	29252	Southwest	SO45254	1	1	3578.27	89.4568
314	2020-01-30	29258	Northwest	SO45255	1	1	3578.27	89.4568
336	2020-01-30	14664	Southwest	SO45256	1	1	699.0982	17.4775
314	2020-01-31	29225	Northwest	SO45259	1	1	3578.27	89.4568
310	2020-01-31	29150	Northwest	SO45260	1	1	3578.27	89.4568
312	2020-01-31	29175	Northwest	SO45261	1	1	3578.27	89.4568
313	2020-01-31	29265	Southwest	SO45262	1	1	3578.27	89.4568
340	2020-01-31	14722	Northwest	SO45263	1	1	699.0982	17.4775
342	2020-02-01	14733	Southwest	SO45347	1	1	699.0982	17.4775
313	2020-02-03	11227	Southwest	SO45359	1	1	3578.27	89.4568
328	2020-02-04	14732	Northwest	SO45368	1	1	699.0982	17.4775
349	2020-02-05	25994	Northwest	SO45373	1	1	3374.99	84.3748
313	2020-02-06	11129	Northwest	SO45382	1	1	3578.27	89.4568
332	2020-02-06	14734	Northwest	SO45383	1	1	699.0982	17.4775
334	2020-02-06	14735	Northwest	SO45385	1	1	699.0982	17.4775
310	2020-02-07	11224	Northwest	SO45387	1	1	3578.27	89.4568
350	2020-02-07	25986	Northwest	SO45388	1	1	3374.99	84.3748
310	2020-02-07	11090	Southwest	SO45389	1	1	3578.27	89.4568
313	2020-02-08	29352	Southwest	SO45395	1	1	3578.27	89.4568
310	2020-02-10	11217	Northwest	SO45404	1	1	3578.27	89.4568
351	2020-02-10	25987	Southwest	SO45406	1	1	3374.99	84.3748
314	2020-02-10	29285	Southwest	SO45407	1	1	3578.27	89.4568
314	2020-02-10	29326	Southwest	SO45408	1	1	3578.27	89.4568
312	2020-02-11	11191	Southwest	SO45413	1	1	3578.27	89.4568
311	2020-02-14	11252	Southwest	SO45434	1	1	3578.27	89.4568
310	2020-02-14	29334	Northwest	SO45438	1	1	3578.27	89.4568
312	2020-02-15	11216	Northwest	SO45441	1	1	3578.27	89.4568
314	2020-02-15	29335	Northwest	SO45442	1	1	3578.27	89.4568
313	2020-02-15	29350	Southwest	SO45443	1	1	3578.27	89.4568
345	2020-02-16	25990	Northwest	SO45446	1	1	3399.99	84.9998
311	2020-02-17	29279	Southwest	SO45451	1	1	3578.27	89.4568
312	2020-02-20	11171	Southwest	SO45463	1	1	3578.27	89.4568
313	2020-02-22	29280	Northwest	SO45471	1	1	3578.27	89.4568
313	2020-02-23	29354	Northwest	SO45478	1	1	3578.27	89.4568
312	2020-02-24	11257	Southwest	SO45485	1	1	3578.27	89.4568
324	2020-02-24	14737	Northwest	SO45486	1	1	699.0982	17.4775
320	2020-02-25	14731	Southwest	SO45493	1	1	699.0982	17.4775
312	2020-02-26	11189	Northwest	SO45500	1	1	3578.27	89.4568
350	2020-02-26	25993	Northwest	SO45501	1	1	3374.99	84.3748
340	2020-02-26	14730	Southwest	SO45504	1	1	699.0982	17.4775
312	2020-02-28	11175	Southwest	SO45512	1	1	3578.27	89.4568
348	2020-02-28	25996	Southwest	SO45513	1	1	3374.99	84.3748
313	2020-02-29	11263	Northwest	SO45581	1	1	3578.27	89.4568
311	2020-02-29	11274	Northwest	SO45583	1	1	3578.27	89.4568
310	2020-02-29	11531	Southwest	SO45587	1	1	3578.27	89.4568
313	2020-02-29	11275	Southwest	SO45588	1	1	3578.27	89.4568
312	2020-02-29	11282	Northwest	SO45594	1	1	3578.27	89.4568
314	2020-02-29	11515	Southwest	SO45595	1	1	3578.27	89.4568
328	2020-02-29	14740	Southwest	SO45597	1	1	699.0982	17.4775
340	2020-02-29	14744	Northwest	SO45598	1	1	699.0982	17.4775
312	2020-03-01	11296	Northwest	SO45603	1	1	3578.27	89.4568
314	2020-03-01	11317	Northwest	SO45604	1	1	3578.27	89.4568
311	2020-03-01	11626	Southwest	SO45605	1	1	3578.27	89.4568
310	2020-03-02	11303	Northwest	SO45610	1	1	3578.27	89.4568
310	2020-03-02	11535	Northwest	SO45611	1	1	3578.27	89.4568
314	2020-03-03	11522	Northwest	SO45613	1	1	3578.27	89.4568
313	2020-03-04	11291	Southwest	SO45624	1	1	3578.27	89.4568
314	2020-03-04	11307	Southwest	SO45625	1	1	3578.27	89.4568
310	2020-03-04	11259	Northwest	SO45626	1	1	3578.27	89.4568
351	2020-03-05	26011	Southwest	SO45633	1	1	3374.99	84.3748
311	2020-03-06	11302	Northwest	SO45636	1	1	3578.27	89.4568
314	2020-03-06	11525	Northwest	SO45637	1	1	3578.27	89.4568
324	2020-03-06	14746	Southwest	SO45638	1	1	699.0982	17.4775
313	2020-03-07	11623	Southwest	SO45642	1	1	3578.27	89.4568
312	2020-03-08	11289	Southwest	SO45646	1	1	3578.27	89.4568
347	2020-03-08	25997	Southwest	SO45647	1	1	3399.99	84.9998
310	2020-03-09	11319	Southwest	SO45649	1	1	3578.27	89.4568
312	2020-03-10	11323	Southwest	SO45655	1	1	3578.27	89.4568
313	2020-03-10	11617	Southwest	SO45656	1	1	3578.27	89.4568
311	2020-03-10	11266	Northwest	SO45657	1	1	3578.27	89.4568
312	2020-03-10	11270	Southwest	SO45658	1	1	3578.27	89.4568
349	2020-03-10	26003	Southwest	SO45659	1	1	3374.99	84.3748
346	2020-03-11	26004	Southwest	SO45665	1	1	3399.99	84.9998
326	2020-03-11	14738	Southwest	SO45666	1	1	699.0982	17.4775
312	2020-03-12	11298	Southwest	SO45668	1	1	3578.27	89.4568
314	2020-03-12	11528	Southwest	SO45669	1	1	3578.27	89.4568
310	2020-03-12	11541	Northwest	SO45670	1	1	3578.27	89.4568
312	2020-03-12	11628	Southwest	SO45671	1	1	3578.27	89.4568
313	2020-03-13	11281	Southwest	SO45678	1	1	3578.27	89.4568
314	2020-03-13	11540	Southwest	SO45679	1	1	3578.27	89.4568
346	2020-03-14	25998	Northwest	SO45686	1	1	3399.99	84.9998
344	2020-03-14	26005	Northwest	SO45687	1	1	3399.99	84.9998
320	2020-03-14	14741	Southwest	SO45688	1	1	699.0982	17.4775
311	2020-03-15	11292	Southwest	SO45695	1	1	3578.27	89.4568
314	2020-03-15	11326	Southwest	SO45696	1	1	3578.27	89.4568
314	2020-03-15	11516	Southwest	SO45697	1	1	3578.27	89.4568
326	2020-03-15	14747	Southwest	SO45698	1	1	699.0982	17.4775
336	2020-03-15	14750	Southwest	SO45699	1	1	699.0982	17.4775
310	2020-03-16	11278	Northwest	SO45700	1	1	3578.27	89.4568
311	2020-03-16	11538	Southwest	SO45701	1	1	3578.27	89.4568
313	2020-03-17	11267	Southwest	SO45706	1	1	3578.27	89.4568
312	2020-03-18	11534	Southwest	SO45714	1	1	3578.27	89.4568
310	2020-03-19	11325	Northwest	SO45717	1	1	3578.27	89.4568
311	2020-03-19	11272	Southwest	SO45718	1	1	3578.27	89.4568
311	2020-03-20	11290	Southwest	SO45723	1	1	3578.27	89.4568
310	2020-03-21	11286	Southwest	SO45731	1	1	3578.27	89.4568
311	2020-03-21	11537	Southwest	SO45732	1	1	3578.27	89.4568
311	2020-03-21	11624	Southwest	SO45733	1	1	3578.27	89.4568
314	2020-03-21	11630	Northwest	SO45734	1	1	3578.27	89.4568
314	2020-03-23	11539	Southwest	SO45747	1	1	3578.27	89.4568
345	2020-03-23	26001	Northwest	SO45750	1	1	3399.99	84.9998
340	2020-03-23	14739	Southwest	SO45751	1	1	699.0982	17.4775
311	2020-03-24	11529	Northwest	SO45754	1	1	3578.27	89.4568
314	2020-03-24	11536	Southwest	SO45755	1	1	3578.27	89.4568
313	2020-03-24	11625	Southwest	SO45756	1	1	3578.27	89.4568
313	2020-03-25	11295	Southwest	SO45759	1	1	3578.27	89.4568
311	2020-03-25	11329	Southwest	SO45760	1	1	3578.27	89.4568
314	2020-03-25	11629	Southwest	SO45761	1	1	3578.27	89.4568
312	2020-03-26	11297	Southwest	SO45766	1	1	3578.27	89.4568
310	2020-03-26	11299	Southwest	SO45767	1	1	3578.27	89.4568
310	2020-03-26	11324	Southwest	SO45768	1	1	3578.27	89.4568
314	2020-03-26	11327	Southwest	SO45769	1	1	3578.27	89.4568
314	2020-03-27	11271	Southwest	SO45771	1	1	3578.27	89.4568
312	2020-03-27	11261	Southwest	SO45774	1	1	3578.27	89.4568
351	2020-03-28	26002	Northwest	SO45778	1	1	3374.99	84.3748
313	2020-03-29	11830	Southwest	SO45816	1	1	3578.27	89.4568
328	2020-03-29	14868	Southwest	SO45818	1	1	699.0982	17.4775
346	2020-03-30	26041	Northwest	SO45821	1	1	3399.99	84.9998
312	2020-04-01	11696	Northwest	SO45824	1	1	3578.27	89.4568
330	2020-04-01	14753	Northwest	SO45828	1	1	699.0982	17.4775
313	2020-04-02	11815	Northwest	SO45833	1	1	3578.27	89.4568
312	2020-04-02	11816	Southwest	SO45834	1	1	3578.27	89.4568
313	2020-04-02	11688	Northwest	SO45835	1	1	3578.27	89.4568
348	2020-04-02	26050	Northwest	SO45837	1	1	3374.99	84.3748
314	2020-04-03	11742	Southwest	SO45842	1	1	3578.27	89.4568
312	2020-04-03	11775	Southwest	SO45843	1	1	3578.27	89.4568
312	2020-04-03	11812	Northwest	SO45844	1	1	3578.27	89.4568
345	2020-04-04	26015	Southwest	SO45847	1	1	3399.99	84.9998
340	2020-04-04	14852	Southwest	SO45848	1	1	699.0982	17.4775
310	2020-04-05	11776	Southwest	SO45850	1	1	3578.27	89.4568
312	2020-04-05	11683	Southwest	SO45851	1	1	3578.27	89.4568
338	2020-04-05	14754	Northwest	SO45855	1	1	699.0982	17.4775
314	2020-04-07	11873	Southwest	SO45863	1	1	3578.27	89.4568
312	2020-04-08	11772	Northwest	SO45867	1	1	3578.27	89.4568
349	2020-04-08	26012	Southwest	SO45870	1	1	3374.99	84.3748
314	2020-04-09	11925	Northwest	SO45873	1	1	3578.27	89.4568
313	2020-04-10	11707	Southwest	SO45880	1	1	3578.27	89.4568
312	2020-04-10	11745	Northwest	SO45882	1	1	3578.27	89.4568
313	2020-04-10	11799	Northwest	SO45883	1	1	3578.27	89.4568
313	2020-04-10	11678	Northwest	SO45884	1	1	3578.27	89.4568
348	2020-04-10	26042	Southwest	SO45886	1	1	3374.99	84.3748
330	2020-04-10	14880	Southwest	SO45887	1	1	699.0982	17.4775
311	2020-04-12	11727	Southwest	SO45895	1	1	3578.27	89.4568
313	2020-04-13	11933	Northwest	SO45897	1	1	3578.27	89.4568
310	2020-04-13	11817	Southwest	SO45899	1	1	3578.27	89.4568
312	2020-04-13	11837	Southwest	SO45900	1	1	3578.27	89.4568
312	2020-04-13	11665	Southwest	SO45901	1	1	3578.27	89.4568
311	2020-04-14	11777	Southwest	SO45910	1	1	3578.27	89.4568
314	2020-04-14	11797	Southwest	SO45911	1	1	3578.27	89.4568
344	2020-04-14	26014	Southwest	SO45913	1	1	3399.99	84.9998
313	2020-04-15	11741	Southwest	SO45918	1	1	3578.27	89.4568
312	2020-04-15	11780	Northwest	SO45919	1	1	3578.27	89.4568
312	2020-04-15	11798	Northwest	SO45921	1	1	3578.27	89.4568
313	2020-04-15	11811	Southwest	SO45923	1	1	3578.27	89.4568
312	2020-04-16	11796	Southwest	SO45927	1	1	3578.27	89.4568
313	2020-04-16	11813	Northwest	SO45928	1	1	3578.27	89.4568
310	2020-04-16	11825	Southwest	SO45929	1	1	3578.27	89.4568
313	2020-04-17	11779	Northwest	SO45933	1	1	3578.27	89.4568
313	2020-04-17	11666	Southwest	SO45934	1	1	3578.27	89.4568
349	2020-04-17	26016	Southwest	SO45936	1	1	3374.99	84.3748
311	2020-04-18	11654	Southwest	SO45938	1	1	3578.27	89.4568
334	2020-04-18	14757	Southwest	SO45939	1	1	699.0982	17.4775
342	2020-04-19	14879	Southwest	SO45948	1	1	699.0982	17.4775
314	2020-04-20	11810	Northwest	SO45954	1	1	3578.27	89.4568
344	2020-04-20	26055	Northwest	SO45955	1	1	3399.99	84.9998
312	2020-04-21	11809	Southwest	SO45957	1	1	3578.27	89.4568
311	2020-04-21	11818	Southwest	SO45958	1	1	3578.27	89.4568
311	2020-04-21	11872	Southwest	SO45959	1	1	3578.27	89.4568
314	2020-04-21	11671	Southwest	SO45960	1	1	3578.27	89.4568
311	2020-04-22	11834	Southwest	SO45968	1	1	3578.27	89.4568
313	2020-04-23	11773	Southwest	SO45973	1	1	3578.27	89.4568
347	2020-04-23	26018	Northwest	SO45974	1	1	3399.99	84.9998
324	2020-04-23	14755	Southwest	SO45975	1	1	699.0982	17.4775
313	2020-04-25	11690	Northwest	SO45984	1	1	3578.27	89.4568
314	2020-04-25	11708	Southwest	SO45985	1	1	3578.27	89.4568
314	2020-04-25	11743	Southwest	SO45986	1	1	3578.27	89.4568
310	2020-04-25	11854	Southwest	SO45987	1	1	3578.27	89.4568
314	2020-04-25	11675	Northwest	SO45988	1	1	3578.27	89.4568
313	2020-04-26	11924	Southwest	SO45993	1	1	3578.27	89.4568
311	2020-04-26	11774	Southwest	SO45994	1	1	3578.27	89.4568
312	2020-04-26	11839	Southwest	SO45996	1	1	3578.27	89.4568
324	2020-04-26	14756	Southwest	SO45997	1	1	699.0982	17.4775
310	2020-04-27	11778	Northwest	SO46000	1	1	3578.27	89.4568
310	2020-04-27	11826	Southwest	SO46002	1	1	3578.27	89.4568
312	2020-04-27	11831	Southwest	SO46003	1	1	3578.27	89.4568
311	2020-04-27	11664	Southwest	SO46004	1	1	3578.27	89.4568
311	2020-04-28	11705	Southwest	SO46013	1	1	3578.27	89.4568
312	2020-04-28	11885	Southwest	SO46016	1	1	3578.27	89.4568
314	2020-04-28	11886	Southwest	SO46017	1	1	3578.27	89.4568
312	2020-04-28	11663	Northwest	SO46018	1	1	3578.27	89.4568
340	2020-04-28	14752	Southwest	SO46019	1	1	699.0982	17.4775
310	2020-04-29	12018	Southwest	SO46108	1	1	3578.27	89.4568
312	2020-04-29	12167	Northwest	SO46109	1	1	3578.27	89.4568
311	2020-04-29	12169	Southwest	SO46110	1	1	3578.27	89.4568
311	2020-04-29	11937	Northwest	SO46111	1	1	3578.27	89.4568
312	2020-04-29	11945	Southwest	SO46112	1	1	3578.27	89.4568
310	2020-04-29	11955	Southwest	SO46113	1	1	3578.27	89.4568
313	2020-04-29	12053	Southwest	SO46114	1	1	3578.27	89.4568
312	2020-04-29	12104	Southwest	SO46115	1	1	3578.27	89.4568
332	2020-04-29	14912	Southwest	SO46116	1	1	699.0982	17.4775
313	2020-04-30	12023	Southwest	SO46120	1	1	3578.27	89.4568
312	2020-04-30	12069	Southwest	SO46121	1	1	3578.27	89.4568
312	2020-04-30	12152	Southwest	SO46123	1	1	3578.27	89.4568
310	2020-04-30	11956	Southwest	SO46125	1	1	3578.27	89.4568
334	2020-04-30	14883	Southwest	SO46126	1	1	699.0982	17.4775
334	2020-04-30	14895	Southwest	SO46127	1	1	699.0982	17.4775
311	2020-05-01	12171	Southwest	SO46130	1	1	3578.27	89.4568
312	2020-05-01	11954	Southwest	SO46131	1	1	3578.27	89.4568
312	2020-05-01	12105	Southwest	SO46133	1	1	3578.27	89.4568
347	2020-05-02	26090	Southwest	SO46143	1	1	3399.99	84.9998
350	2020-05-02	26094	Southwest	SO46144	1	1	3374.99	84.3748
340	2020-05-02	14881	Northwest	SO46145	1	1	699.0982	17.4775
310	2020-05-03	12052	Southwest	SO46148	1	1	3578.27	89.4568
311	2020-05-03	12120	Northwest	SO46149	1	1	3578.27	89.4568
351	2020-05-03	26082	Southwest	SO46151	1	1	3374.99	84.3748
310	2020-05-04	12076	Southwest	SO46155	1	1	3578.27	89.4568
314	2020-05-04	12118	Southwest	SO46156	1	1	3578.27	89.4568
345	2020-05-04	26056	Southwest	SO46157	1	1	3399.99	84.9998
313	2020-05-05	12163	Southwest	SO46162	1	1	3578.27	89.4568
312	2020-05-05	12042	Northwest	SO46163	1	1	3578.27	89.4568
312	2020-05-05	12079	Southwest	SO46164	1	1	3578.27	89.4568
310	2020-05-05	12141	Northwest	SO46165	1	1	3578.27	89.4568
313	2020-05-05	12094	Southwest	SO46169	1	1	3578.27	89.4568
312	2020-05-06	12156	Southwest	SO46170	1	1	3578.27	89.4568
310	2020-05-06	12030	Northwest	SO46172	1	1	3578.27	89.4568
312	2020-05-07	12102	Southwest	SO46177	1	1	3578.27	89.4568
313	2020-05-08	11983	Southwest	SO46179	1	1	3578.27	89.4568
310	2020-05-08	12084	Northwest	SO46180	1	1	3578.27	89.4568
310	2020-05-09	12041	Northwest	SO46186	1	1	3578.27	89.4568
313	2020-05-10	11939	Southwest	SO46194	1	1	3578.27	89.4568
314	2020-05-10	12027	Northwest	SO46195	1	1	3578.27	89.4568
310	2020-05-10	12109	Northwest	SO46196	1	1	3578.27	89.4568
347	2020-05-10	26061	Southwest	SO46197	1	1	3399.99	84.9998
344	2020-05-10	26089	Southwest	SO46198	1	1	3399.99	84.9998
313	2020-05-11	12162	Southwest	SO46205	1	1	3578.27	89.4568
348	2020-05-11	26091	Southwest	SO46207	1	1	3374.99	84.3748
312	2020-05-12	12173	Southwest	SO46212	1	1	3578.27	89.4568
314	2020-05-12	12050	Southwest	SO46213	1	1	3578.27	89.4568
311	2020-05-12	12072	Southwest	SO46214	1	1	3578.27	89.4568
336	2020-05-13	14891	Southwest	SO46222	1	1	699.0982	17.4775
326	2020-05-13	14892	Southwest	SO46223	1	1	699.0982	17.4775
328	2020-05-13	14902	Southwest	SO46224	1	1	699.0982	17.4775
310	2020-05-14	12016	Southwest	SO46231	1	1	3578.27	89.4568
311	2020-05-14	12058	Southwest	SO46232	1	1	3578.27	89.4568
312	2020-05-14	12110	Southwest	SO46234	1	1	3578.27	89.4568
312	2020-05-14	12151	Southwest	SO46235	1	1	3578.27	89.4568
314	2020-05-16	12143	Northwest	SO46246	1	1	3578.27	89.4568
334	2020-05-16	14882	Southwest	SO46247	1	1	699.0982	17.4775
324	2020-05-16	14896	Southwest	SO46248	1	1	699.0982	17.4775
311	2020-05-17	12082	Southwest	SO46253	1	1	3578.27	89.4568
310	2020-05-17	12096	Southwest	SO46254	1	1	3578.27	89.4568
313	2020-05-18	12160	Northwest	SO46258	1	1	3578.27	89.4568
313	2020-05-18	12025	Northwest	SO46259	1	1	3578.27	89.4568
310	2020-05-18	12108	Northwest	SO46260	1	1	3578.27	89.4568
348	2020-05-18	26075	Northwest	SO46261	1	1	3374.99	84.3748
312	2020-05-19	11934	Northwest	SO46265	1	1	3578.27	89.4568
313	2020-05-20	12172	Southwest	SO46271	1	1	3578.27	89.4568
311	2020-05-20	12116	Northwest	SO46272	1	1	3578.27	89.4568
351	2020-05-20	26060	Southwest	SO46273	1	1	3374.99	84.3748
350	2020-05-20	26070	Southwest	SO46274	1	1	3374.99	84.3748
312	2020-05-21	12155	Northwest	SO46279	1	1	3578.27	89.4568
311	2020-05-21	12121	Northwest	SO46280	1	1	3578.27	89.4568
347	2020-05-21	26057	Southwest	SO46281	1	1	3399.99	84.9998
345	2020-05-21	26058	Southwest	SO46282	1	1	3399.99	84.9998
351	2020-05-21	26093	Southwest	SO46283	1	1	3374.99	84.3748
328	2020-05-21	14888	Northwest	SO46284	1	1	699.0982	17.4775
312	2020-05-22	12026	Southwest	SO46287	1	1	3578.27	89.4568
311	2020-05-22	12059	Northwest	SO46288	1	1	3578.27	89.4568
313	2020-05-22	12075	Northwest	SO46289	1	1	3578.27	89.4568
351	2020-05-22	26066	Southwest	SO46290	1	1	3374.99	84.3748
314	2020-05-23	12170	Southwest	SO46296	1	1	3578.27	89.4568
313	2020-05-23	12033	Northwest	SO46297	1	1	3578.27	89.4568
314	2020-05-23	12071	Southwest	SO46298	1	1	3578.27	89.4568
310	2020-05-24	12083	Northwest	SO46302	1	1	3578.27	89.4568
311	2020-05-25	12164	Southwest	SO46306	1	1	3578.27	89.4568
314	2020-05-27	12153	Southwest	SO46312	1	1	3578.27	89.4568
313	2020-05-27	12078	Northwest	SO46313	1	1	3578.27	89.4568
312	2020-05-27	12112	Southwest	SO46314	1	1	3578.27	89.4568
311	2020-05-27	12142	Northwest	SO46315	1	1	3578.27	89.4568
351	2020-05-27	26083	Southwest	SO46316	1	1	3374.99	84.3748
334	2020-05-27	14884	Southwest	SO46317	1	1	699.0982	17.4775
311	2020-05-28	12103	Southwest	SO46319	1	1	3578.27	89.4568
351	2020-05-28	26084	Southwest	SO46320	1	1	3374.99	84.3748
330	2020-05-28	14894	Northwest	SO46321	1	1	699.0982	17.4775
313	2020-05-29	12440	Southwest	SO46390	1	1	3578.27	89.4568
311	2020-05-30	12442	Southwest	SO46396	1	1	3578.27	89.4568
312	2020-06-01	12779	Northwest	SO46406	1	1	3578.27	89.4568
338	2020-06-02	15006	Southwest	SO46414	1	1	699.0982	17.4775
313	2020-06-03	12181	Southwest	SO46416	1	1	3578.27	89.4568
314	2020-06-03	12441	Southwest	SO46417	1	1	3578.27	89.4568
311	2020-06-04	12884	Southwest	SO46422	1	1	3578.27	89.4568
313	2020-06-04	12362	Southwest	SO46423	1	1	3578.27	89.4568
312	2020-06-04	12435	Southwest	SO46424	1	1	3578.27	89.4568
344	2020-06-04	26107	Southwest	SO46426	1	1	3399.99	84.9998
310	2020-06-05	12901	Northwest	SO46431	1	1	3578.27	89.4568
342	2020-06-05	15016	Southwest	SO46432	1	1	699.0982	17.4775
313	2020-06-06	12174	Southwest	SO46438	1	1	3578.27	89.4568
312	2020-06-07	12772	Northwest	SO46445	1	1	3578.27	89.4568
312	2020-06-07	12777	Northwest	SO46446	1	1	3578.27	89.4568
314	2020-06-08	12446	Southwest	SO46450	1	1	3578.27	89.4568
310	2020-06-08	12709	Southwest	SO46451	1	1	3578.27	89.4568
349	2020-06-08	26112	Northwest	SO46452	1	1	3374.99	84.3748
310	2020-06-09	12771	Southwest	SO46458	1	1	3578.27	89.4568
313	2020-06-09	12190	Southwest	SO46459	1	1	3578.27	89.4568
312	2020-06-09	12438	Southwest	SO46460	1	1	3578.27	89.4568
310	2020-06-10	12885	Southwest	SO46464	1	1	3578.27	89.4568
311	2020-06-10	12898	Southwest	SO46465	1	1	3578.27	89.4568
311	2020-06-10	12915	Northwest	SO46466	1	1	3578.27	89.4568
314	2020-06-10	12180	Northwest	SO46467	1	1	3578.27	89.4568
322	2020-06-10	14915	Northwest	SO46470	1	1	699.0982	17.4775
350	2020-06-11	26110	Northwest	SO46476	1	1	3374.99	84.3748
310	2020-06-12	12768	Southwest	SO46479	1	1	3578.27	89.4568
347	2020-06-12	26114	Southwest	SO46480	1	1	3399.99	84.9998
312	2020-06-13	12883	Southwest	SO46483	1	1	3578.27	89.4568
312	2020-06-13	12437	Northwest	SO46484	1	1	3578.27	89.4568
313	2020-06-13	12755	Southwest	SO46485	1	1	3578.27	89.4568
338	2020-06-13	14913	Southwest	SO46487	1	1	699.0982	17.4775
313	2020-06-14	12189	Southwest	SO46490	1	1	3578.27	89.4568
312	2020-06-15	12198	Northwest	SO46492	1	1	3578.27	89.4568
328	2020-06-15	15023	Northwest	SO46493	1	1	699.0982	17.4775
313	2020-06-16	12881	Southwest	SO46498	1	1	3578.27	89.4568
310	2020-06-16	12179	Northwest	SO46499	1	1	3578.27	89.4568
314	2020-06-16	12208	Northwest	SO46500	1	1	3578.27	89.4568
310	2020-06-16	12764	Northwest	SO46503	1	1	3578.27	89.4568
342	2020-06-16	15005	Southwest	SO46504	1	1	699.0982	17.4775
310	2020-06-17	12886	Southwest	SO46509	1	1	3578.27	89.4568
311	2020-06-17	12209	Southwest	SO46512	1	1	3578.27	89.4568
351	2020-06-17	26116	Northwest	SO46516	1	1	3374.99	84.3748
310	2020-06-18	12770	Southwest	SO46521	1	1	3578.27	89.4568
312	2020-06-18	12882	Southwest	SO46522	1	1	3578.27	89.4568
313	2020-06-18	12756	Southwest	SO46523	1	1	3578.27	89.4568
351	2020-06-18	26111	Southwest	SO46524	1	1	3374.99	84.3748
314	2020-06-19	12784	Northwest	SO46529	1	1	3578.27	89.4568
310	2020-06-19	12423	Northwest	SO46531	1	1	3578.27	89.4568
348	2020-06-19	26106	Southwest	SO46533	1	1	3374.99	84.3748
310	2020-06-20	12774	Southwest	SO46538	1	1	3578.27	89.4568
314	2020-06-20	12200	Southwest	SO46539	1	1	3578.27	89.4568
311	2020-06-21	12766	Northwest	SO46544	1	1	3578.27	89.4568
310	2020-06-21	12780	Northwest	SO46546	1	1	3578.27	89.4568
313	2020-06-21	12917	Northwest	SO46547	1	1	3578.27	89.4568
310	2020-06-21	12418	Northwest	SO46548	1	1	3578.27	89.4568
313	2020-06-21	12452	Northwest	SO46549	1	1	3578.27	89.4568
350	2020-06-21	26097	Southwest	SO46550	1	1	3374.99	84.3748
330	2020-06-21	14914	Southwest	SO46551	1	1	699.0982	17.4775
328	2020-06-21	15017	Southwest	SO46552	1	1	699.0982	17.4775
310	2020-06-22	12904	Southwest	SO46557	1	1	3578.27	89.4568
314	2020-06-22	12184	Northwest	SO46558	1	1	3578.27	89.4568
310	2020-06-22	12762	Southwest	SO46559	1	1	3578.27	89.4568
344	2020-06-22	26096	Southwest	SO46560	1	1	3399.99	84.9998
311	2020-06-23	12769	Northwest	SO46565	1	1	3578.27	89.4568
311	2020-06-23	12789	Southwest	SO46566	1	1	3578.27	89.4568
313	2020-06-23	12707	Northwest	SO46567	1	1	3578.27	89.4568
312	2020-06-23	12761	Northwest	SO46568	1	1	3578.27	89.4568
312	2020-06-24	12450	Southwest	SO46569	1	1	3578.27	89.4568
311	2020-06-25	12913	Northwest	SO46577	1	1	3578.27	89.4568
314	2020-06-25	12178	Northwest	SO46578	1	1	3578.27	89.4568
311	2020-06-25	12186	Southwest	SO46579	1	1	3578.27	89.4568
310	2020-06-25	12187	Southwest	SO46580	1	1	3578.27	89.4568
314	2020-06-25	12188	Southwest	SO46581	1	1	3578.27	89.4568
